2020-04-09;CYOU ADR US$+                 ;        ;USD ;000.000;000.000;031.560;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3JD;000.000;
2020-04-09;Cache Log Trust               ;        ;SGD ;000.525;000.510;000.520;+00.005;0002457500;  000.515;  000.520;MAINBOARD    ;000.520;00001272945;K2LU;000.000;
2020-04-09;Camsing Hc                    ;SUSP    ;SGD ;000.000;000.000;001.070;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;BAC ;000.000;
2020-04-09;CapMallTrb3.08%210220         ;        ;SGD ;001.000;000.999;000.999;-00.001;0000119000;  000.999;  001.000;MAINBOARD    ;001.000;00000118958;TY6Z;000.000;
2020-04-09;CapitaCom Trust               ;        ;SGD ;001.510;001.450;001.460;-00.010;0018053000;  001.450;  001.460;MAINBOARD    ;001.470;00026645352;C61U;000.000;
2020-04-09;CapitaLand                    ;        ;SGD ;003.010;002.920;002.950;+00.040;0007806200;  002.940;  002.950;MAINBOARD    ;002.960;00023136397;C31 ;000.000;
2020-04-09;CapitaMall Trust              ;        ;SGD ;001.730;001.670;001.680;-00.020;0042031925;  001.680;  001.690;MAINBOARD    ;001.700;00071624547;C38U;000.000;
2020-04-09;CapitaR China Tr              ;        ;SGD ;001.420;001.310;001.310;-00.040;0007661300;  001.310;  001.320;MAINBOARD    ;001.370;00010365527;AU8U;000.000;
2020-04-09;Capital World                 ;SUSP    ;SGD ;000.000;000.000;000.005;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1D5 ;000.000;
2020-04-09;CapitalaMBeCW201102           ;        ;SGD ;000.055;000.052;000.052;+00.001;0001048800;  000.000;  000.000;MAINBOARD    ;000.055;00000056826;YPFW;000.000;
2020-04-09;Captii                        ;        ;SGD ;000.000;000.000;000.260;+00.000;0000000000;  000.260;  000.340;MAINBOARD    ;000.000;00000000000;AWV ;000.000;
2020-04-09;Casa^                         ;        ;SGD ;000.000;000.000;000.045;+00.000;0000000000;  000.030;  000.058;MAINBOARD    ;000.000;00000000000;C04 ;000.000;
2020-04-09;Centurion                     ;CD      ;SGD ;000.400;000.380;000.385;-00.005;0000508300;  000.380;  000.385;MAINBOARD    ;000.395;00000198297;OU8 ;000.000;
2020-04-09;Challenger                    ;        ;SGD ;000.430;000.400;000.400;+00.000;0000150300;  000.395;  000.410;MAINBOARD    ;000.410;00000061780;573 ;000.000;
2020-04-09;Charisma Energy               ;SUSP    ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5QT ;000.000;
2020-04-09;Charisma W211128              ;SUSP    ;SGD ;000.000;000.000;000.001;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1B5W;000.000;
2020-04-09;ChasWood Res                  ;SUSP    ;SGD ;000.000;000.000;000.009;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;5TW ;000.000;
2020-04-09;Chasen^                       ;        ;SGD ;000.047;000.044;000.046;+00.003;0001302400;  000.045;  000.046;MAINBOARD    ;000.044;00000058163;5NV ;000.000;
2020-04-09;Chemical Ind                  ;        ;SGD ;000.635;000.635;000.635;-00.010;0000007600;  000.560;  000.635;MAINBOARD    ;000.635;00000004826;C05 ;000.000;
2020-04-09;Cheung Woh                    ;        ;SGD ;000.000;000.000;000.115;+00.000;0000000000;  000.086;  000.115;MAINBOARD    ;000.000;00000000000;C50 ;000.000;
2020-04-09;China Aviation                ;        ;SGD ;000.965;000.940;000.960;+00.050;0000770300;  000.955;  000.960;MAINBOARD    ;000.950;00000734941;G92 ;000.000;
2020-04-09;China Env                     ;SUSP    ;SGD ;000.000;000.000;000.037;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;5OU ;000.000;
2020-04-09;China Env Res                 ;        ;SGD ;000.015;000.013;000.013;-00.007;0000048000;  000.013;  000.020;MAINBOARD    ;000.015;00000000718;RS1 ;000.000;
2020-04-09;China Everbright              ;        ;SGD ;000.220;000.215;000.215;+00.010;0001921900;  000.215;  000.220;MAINBOARD    ;000.215;00000416950;U9E ;000.000;
2020-04-09;China Fishery                 ;SUSP    ;SGD ;000.000;000.000;000.076;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;B0Z ;000.000;
2020-04-09;China Great Land^             ;SUSP    ;SGD ;000.000;000.000;000.005;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;D50 ;000.000;
2020-04-09;China Haida^                  ;SUSP    ;SGD ;000.000;000.000;000.004;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;C92 ;000.000;
2020-04-09;China Hongxing                ;SUSP    ;SGD ;000.000;000.000;000.115;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;BR9 ;000.000;
2020-04-09;China Intl                    ;        ;SGD ;000.182;000.182;000.182;+00.011;0000001500;  000.182;  000.000;MAINBOARD    ;000.182;00000000273;BEH ;000.000;
